cid,qid,t_start,t_sqe_copy,t_doorbell,t_completion,t_end,t_poll_cycles,submit_ticks,wait_ticks,completion_ticks,total_ticks,ticks_hz
32574,1,6636847116328,6636847116399,6636847116477,6636848385934,6636848385975,1002045,149,1002045,41,1002235,2112000000
32570,1,6636847122714,6636847122759,6636847122845,6636848395043,6636848395076,1008496,131,1008496,33,1008660,2112000000
32637,1,6636847136038,6636847136089,6636847136167,6636848406915,6636848406946,1015486,129,1015486,31,1015646,2112000000
32511,1,6636847149365,6636847149410,6636847149485,6636848416212,6636848416259,1019881,120,1019881,47,1020048,2112000000
32622,1,6636847156012,6636847156087,6636847156166,6636848430032,6636848430066,1031248,154,1031248,34,1031436,2112000000
32612,1,6636847162669,6636847162713,6636847162797,6636848440127,6636848440176,1038887,128,1038887,49,1039064,2112000000
32518,1,6636847169328,6636847169373,6636847169450,6636848449681,6636848449720,1046005,122,1046005,39,1046166,2112000000
32633,1,6636847176011,6636847176056,6636847176136,6636848459359,6636848459398,1053231,125,1053231,39,1053395,2112000000
32539,1,6636847129383,6636847129430,6636847129506,6636848469888,6636848469929,1080927,123,1080927,41,1081091,2112000000
32602,1,6636847142746,6636847142793,6636847142873,6636848479367,6636848479397,1085463,127,1085463,30,1085620,2112000000
32639,1,6636847182733,6636847182782,6636847182860,6636848488981,6636848489004,1080407,127,1080407,23,1080557,2112000000
32624,1,6636847189311,6636847189356,6636847189407,6636848504599,6636848504622,1093553,96,1093553,23,1093672,2112000000
32609,1,6636847195980,6636847196025,6636847196096,6636848513212,6636848513348,1099867,116,1099867,136,1100119,2112000000
32557,1,6636847202635,6636847202680,6636847202766,6636848522894,6636848522955,1106986,131,1106986,61,1107178,2112000000
32575,1,6636847216002,6636847216047,6636847216127,6636848532101,6636848532158,1111234,125,1111234,57,1111416,2112000000
32531,1,6636847222690,6636847222739,6636847222808,6636848541207,6636848541246,1117862,118,1117862,39,1118019,2112000000
32604,1,6636847229292,6636847229337,6636847229424,6636848551944,6636848552007,1126134,132,1126134,63,1126329,2112000000
32591,1,6636847242576,6636847242622,6636847242694,6636848561113,6636848561166,1130080,118,1130080,53,1130251,2112000000
32569,1,6636847249548,6636847249593,6636847249668,6636848571567,6636848571608,1138112,120,1138112,41,1138273,2112000000
32522,1,6636847255924,6636847255975,6636847256048,6636848582919,6636848582960,1146798,124,1146798,41,1146963,2112000000
32548,1,6636847209323,6636847209370,6636847209443,6636848592738,6636848592793,1174350,120,1174350,55,1174525,2112000000
32564,1,6636847236293,6636847236338,6636847236420,6636848602053,6636848602086,1173796,127,1173796,33,1173956,2112000000
32556,1,6636847262622,6636847262671,6636847262736,6636848611766,6636848611803,1173213,114,1173213,37,1173364,2112000000
32595,1,6636847269206,6636847269253,6636847269330,6636848620696,6636848621136,1179688,124,1179688,440,1180252,2112000000
32594,1,6636847275950,6636847275995,6636847276062,6636848631389,6636848631413,1187934,112,1187934,24,1188070,2112000000
32542,1,6636847282558,6636847282636,6636847282677,6636848641018,6636848641065,1195075,119,1195075,47,1195241,2112000000
32513,1,6636847289187,6636847289232,6636847289297,6636848650600,6636848650751,1202217,110,1202217,151,1202478,2112000000
32526,1,6636847295860,6636847295932,6636847296015,6636848660818,6636848660901,1210034,155,1210034,83,1210272,2112000000
32618,1,6636847302505,6636847302550,6636847302621,6636848671054,6636848671088,1217812,116,1217812,34,1217962,2112000000
32516,1,6636847382522,6636847382567,6636847382656,6636848681286,6636848681323,1206281,134,1206281,37,1206452,2112000000
32535,1,6636847392165,6636847392216,6636847392292,6636848691365,6636848691412,1212230,127,1212230,47,1212404,2112000000
32629,1,6636847398195,6636847398240,6636847398327,6636848701593,6636848701917,1220152,132,1220152,324,1220608,2112000000
32593,1,6636847404889,6636847404936,6636847404980,6636848711998,6636848712033,1228139,91,1228139,35,1228265,2112000000
32638,1,6636847309183,6636847309254,6636847309331,6636848723245,6636848723273,1267520,148,1267520,28,1267696,2112000000
32558,1,6636847377922,6636847377994,6636847378071,6636848733210,6636848733257,1260180,149,1260180,47,1260376,2112000000
32626,1,6636847315719,6636847315768,6636847315842,6636848744693,6636848744719,1286538,123,1286538,26,1286687,2112000000
32620,1,6636847387321,6636847387368,6636847387433,6636848756952,6636848757001,1279846,112,1279846,49,1280007,2112000000
32565,1,6636847436805,6636847436852,6636847436915,6636848766577,6636848766628,1273581,110,1273581,51,1273742,2112000000
32577,1,6636847444556,6636847444599,6636847444660,6636848776511,6636848776566,1280830,104,1280830,55,1280989,2112000000
32598,1,6636847451158,6636847451203,6636847451294,6636848786216,6636848786269,1288098,136,1288098,53,1288287,2112000000
32614,1,6636847457837,6636847457884,6636847457953,6636848795437,6636848795494,1294885,116,1294885,57,1295058,2112000000
32545,1,6636847466189,6636847466236,6636847466297,6636848804840,6636848804883,1301488,108,1301488,43,1301639,2112000000
32524,1,6636847471194,6636847471239,6636847471323,6636848816007,6636848816066,1310555,129,1310555,59,1310743,2112000000
32543,1,6636847477841,6636847477888,6636847477965,6636848826669,6636848826734,1318773,124,1318773,65,1318962,2112000000
32589,1,6636847411566,6636847411617,6636847411703,6636848836612,6636848836657,1350380,137,1350380,45,1350562,2112000000
32527,1,6636847484486,6636847484531,6636847484604,6636848847286,6636848847327,1336946,118,1336946,41,1337105,2112000000
32632,1,6636847497806,6636847497857,6636847497896,6636848856100,6636848856147,1340861,90,1340861,47,1340998,2112000000
32536,1,6636847504496,6636847504541,6636847504602,6636848869384,6636848869463,1351755,106,1351755,79,1351940,2112000000
32610,1,6636847511143,6636847511189,6636847511261,6636848878925,6636848878995,1358880,118,1358880,70,1359068,2112000000
32578,1,6636847491155,6636847491198,6636847491261,6636848887852,6636848887923,1375090,106,1375090,71,1375267,2112000000
32611,1,6636847517826,6636847517873,6636847517956,6636848897234,6636848897273,1374757,130,1374757,39,1374926,2112000000
182,0,6636848925549,6636848926136,6636848926368,6636850816019,6636850816044,1612928,819,1612928,25,1613772,2112000000
182,0,6636850833919,6636850833988,6636850834010,6636852359433,6636852359462,1309741,91,1309741,29,1309861,2112000000
190,0,6573421104526,6573421104762,6573421104880,6636881799697,6636881799707,0,354,63460694817,10,63460695181,2112000000
189,0,6573421105041,6573421105198,6573421106141,6636881843831,6636881843972,0,1100,63460737690,141,63460738931,2112000000
188,0,6573421106202,6573421106363,6573421107532,6636881853452,6636881853601,0,1330,63460745920,149,63460747399,2112000000
187,0,6573421107591,6573421107754,6573421108824,6636881860979,6636881861130,0,1233,63460752155,151,63460753539,2112000000
186,0,6573421108891,6573421109044,6573421110207,6636881868243,6636881868406,0,1316,63460758036,163,63460759515,2112000000
185,0,6573421110268,6573421110415,6573421111427,6636881876513,6636881876670,0,1159,63460765086,157,63460766402,2112000000
184,0,6573421111496,6573421111629,6573421112820,6636881883602,6636881883802,0,1324,63460770782,200,63460772306,2112000000
183,0,6573421112886,6573421113014,6573421114140,6636881891170,6636881891296,0,1254,63460777030,126,63460778410,2112000000
cid,qid,t_start,t_sqe_copy,t_doorbell,t_completion,t_end,t_poll_cycles,submit_ticks,wait_ticks,completion_ticks,total_ticks,ticks_hz
191,0,6638213204823,6638213208775,6638213210649,6638214555219,6638214555629,91814,5826,91814,410,98050,2112000000
191,0,6638215817103,6638215817253,6638215817641,6638221769641,6638221769663,414941,538,414941,22,415501,2112000000
191,0,6638221786265,6638221786346,6638221786371,6638221878867,6638221878891,6810,106,6810,24,6940,2112000000
191,0,6638221890855,6638221890897,6638221890928,6638222476711,6638222476737,41388,73,41388,26,41487,2112000000
191,0,6638222487983,6638222488026,6638222488057,6638222578078,6638222578104,6470,74,6470,26,6570,2112000000
182,0,6638293888922,6638293889091,6638293889206,6638295393531,6638295393584,103339,284,103339,53,103676,2112000000
32512,1,6701654351368,6701654351415,6701654351491,6701655552403,6701655552428,402442,123,402442,25,402590,2112000000
32630,1,6701654411359,6701654411404,6701654411477,6701655606092,6701655606116,434340,118,434340,24,434482,2112000000
32527,1,6701654418010,6701654418063,6701654418120,6701655617646,6701655617666,443363,110,443363,20,443493,2112000000
32599,1,6701654424614,6701654424659,6701654424741,6701655637236,6701655637277,460506,127,460506,41,460674,2112000000
32570,1,6701654438305,6701654438348,6701654438425,6701655646001,6701655646028,464325,120,464325,27,464472,2112000000
32616,1,6701654444604,6701654444648,6701654444697,6701655655013,6701655655046,470670,93,470670,33,470796,2112000000
32542,1,6701654451259,6701654451340,6701654451383,6701655663438,6701655663589,476754,124,476754,151,477029,2112000000
32596,1,6701654404666,6701654404712,6701654404796,6701655672519,6701655672554,503196,130,503196,35,503361,2112000000
32604,1,6701654431288,6701654431334,6701654431424,6701655680714,6701655680747,501527,136,501527,33,501696,2112000000
32618,1,6701654457922,6701654457967,6701654458046,6701655742787,6701655742816,553608,124,553608,29,553761,2112000000
32566,1,6701654464589,6701654464636,6701654464701,6701655752019,6701655752043,560435,112,560435,24,560571,2112000000
32632,1,6701654471228,6701654471273,6701654471342,6701655760670,6701655760707,566708,114,566708,37,566859,2112000000
32563,1,6701654477905,6701654477950,6701654477995,6701655769704,6701655769735,573329,90,573329,31,573450,2112000000
32580,1,6701654484544,6701654484599,6701654484666,6701655778657,6701655778694,579896,122,579896,37,580055,2112000000
32568,1,6701654491227,6701654491272,6701654491354,6701655787137,6701655787176,586002,127,586002,39,586168,2112000000
32592,1,6701654497860,6701654497915,6701654497988,6701655797274,6701655797318,593674,128,593674,44,593846,2112000000
32560,1,6701654504552,6701654504598,6701654504662,6701655806756,6701655806778,600670,110,600670,22,600802,2112000000
32577,1,6701654511170,6701654511217,6701654511278,6701655816238,6701655816275,607794,108,607794,37,607939,2112000000
32628,1,6701654517829,6701654517896,6701654517961,6701655825240,6701655825405,614562,132,614562,165,614859,2112000000
32511,1,6701654531161,6701654531208,6701654531276,6701655834635,6701655834670,619016,115,619016,35,619166,2112000000
32520,1,6701654537808,6701654537851,6701654537924,6701655843237,6701655843272,625143,116,625143,35,625294,2112000000
32547,1,6701654544490,6701654544535,6701654544581,6701655851972,6701655852015,631514,91,631514,43,631648,2112000000
32555,1,6701654564441,6701654564485,6701654564548,6701655861630,6701655861660,634044,107,634044,30,634181,2112000000
32597,1,6701654571114,6701654571161,6701654571236,6701655870136,6701655870159,640195,122,640195,23,640340,2112000000
32612,1,6701654524519,6701654524563,6701654524641,6701655878615,6701655878649,665436,122,665436,34,665592,2112000000
32524,1,6701654577895,6701654577950,6701654578021,6701655888286,6701655888315,655951,126,655951,29,656106,2112000000
32550,1,6701654584438,6701654584483,6701654584550,6701655896451,6701655896483,661531,112,661531,32,661675,2112000000
32517,1,6701654590946,6701654590987,6701654591058,6701655909834,6701655909869,672541,112,672541,35,672688,2112000000
32543,1,6701654609351,6701654609398,6701654609467,6701655935403,6701655935430,693008,116,693008,27,693151,2112000000
32624,1,6701654551126,6701654551171,6701654551236,6701655944352,6701655944388,721530,110,721530,36,721676,2112000000
32541,1,6701654557841,6701654557885,6701654557969,6701655952651,6701655952685,727480,128,727480,34,727642,2112000000
32619,1,6701654622677,6701654622724,6701654622783,6701655960994,6701655961017,713712,106,713712,23,713841,2112000000
32531,1,6701654629306,6701654629349,6701654629430,6701655970110,6701655970151,720374,124,720374,41,720539,2112000000
32526,1,6701654635975,6701654636046,6701654636124,6701655978262,6701655978287,726163,149,726163,25,726337,2112000000
32529,1,6701654616028,6701654616073,6701654616138,6701655986828,6701655986853,741967,110,741967,25,742102,2112000000
32538,1,6701654662571,6701654662613,6701654662679,6701655996192,6701655996235,734176,108,734176,43,734327,2112000000
32589,1,6701654669354,6701654669401,6701654669464,6701656005092,6701656005115,740631,110,740631,23,740764,2112000000
32549,1,6701654675956,6701654675999,6701654676086,6701656014014,6701656014047,747099,130,747099,33,747262,2112000000
32546,1,6701654682576,6701654682627,6701654682705,6701656026597,6701656026640,757301,129,757301,43,757473,2112000000
32576,1,6701654689227,6701654689272,6701654689366,6701656035803,6701656035835,764013,139,764013,32,764184,2112000000
32629,1,6701654642596,6701654642640,6701654642728,6701656044912,6701656044953,790316,132,790316,41,790489,2112000000
32533,1,6701654649379,6701654649424,6701654649489,6701656054061,6701656054085,797029,110,797029,24,797163,2112000000
32548,1,6701654695895,6701654695941,6701654696007,6701656062909,6701656062944,788723,112,788723,35,788870,2112000000
32536,1,6701654702916,6701654702961,6701654703038,6701656072263,6701656072312,795726,122,795726,49,795897,2112000000
32590,1,6701654655916,6701654655987,6701654656038,6701656082359,6701656082388,822773,122,822773,29,822924,2112000000
32545,1,6701654709107,6701654709152,6701654709227,6701656091575,6701656091613,812394,120,812394,38,812552,2112000000
32587,1,6701654716000,6701654716045,6701654716126,6701656100332,6701656100389,818656,126,818656,57,818839,2112000000
32606,1,6701654722566,6701654722631,6701654722708,6701656109723,6701656109765,825693,142,825693,42,825877,2112000000
32608,1,6701654729161,6701654729206,6701654729271,6701656119183,6701656119219,832551,110,832551,36,832697,2112000000
32544,1,6701654735833,6701654735882,6701654735926,6701656128553,6701656128577,839479,93,839479,24,839596,2112000000
32623,1,6701654742476,6701654742520,6701654742604,6701656137764,6701656137793,846370,128,846370,29,846527,2112000000
32614,1,6701654755814,6701654755859,6701654755930,6701656146705,6701656146740,850416,116,850416,35,850567,2112000000
32528,1,6701654762436,6701654762481,6701654762557,6701656155880,6701656155910,857088,121,857088,30,857239,2112000000
32575,1,6701654769144,6701654769189,6701654769261,6701656164682,6701656164725,863519,117,863519,43,863679,2112000000
32564,1,6701654775781,6701654775828,6701654775895,6701656173846,6701656173877,870283,114,870283,31,870428,2112000000
32633,1,6701654782430,6701654782475,6701654782550,6701656183268,6701656183304,877233,120,877233,36,877389,2112000000
